iteration,residual,normalized_residual,solution_change
4782,667117891.548,0.0358097434304,0.000786450866532
4783,598645221.688,0.0321342480333,0.000664040092374
4784,561881534.9,0.0301608364248,0.000524521414671
4785,1022349952.9,0.0548779907917,0.00177738114989
4786,459840419.978,0.024683444511,0.00064140378484
4787,1663263981.03,0.089281155808,0.00270643760506
4788,903291772.493,0.0484871520095,0.00121116386895
4789,1014554150.48,0.0544595254977,0.00105807552611
4790,1089881640.01,0.05850297585,0.00109319432651
4791,1048902456.75,0.0563032836261,0.00102774871854
4792,1022958379.95,0.0549106501117,0.00177836772046
4793,728801421.63,0.0391208094565,0.000747238797127
4794,1663380742.48,0.0892874233623,0.00270656391666
4795,681549848.259,0.0365844260968,0.00121225399807
4796,743730441.498,0.03992217362,0.000741423548536
4797,862395939.786,0.0462919339001,0.000948391533669
4798,748967587.458,0.0402032946265,0.000974066361451
4799,1023552482.13,0.0549425404969,0.00177950477054
4800,659051077.946,0.0353767307214,0.000859453421345
4801,1663705335.45,0.0893048469557,0.00270718688257
4802,681861275.973,0.0366011430019,0.00121299347566
4803,624507024.233,0.0335224652068,0.000732445216058
4804,483896219.716,0.0259747185535,0.00106960242146
4805,507417331.959,0.027237291489,0.000510444184105
4806,1023954792.93,0.05496413585,0.00178045745183
4807,462766354.097,0.0248405036327,0.000647024567289
4808,1664099283.85,0.0893259934298,0.00270809262586
4809,681870853.156,0.0366016570887,0.0012132169069
4810,578857414.347,0.0310720724975,0.000712192501799
4811,462677612.624,0.0248357401427,0.000936868005429
4812,469206110.787,0.0251861787191,0.00054229038855
4813,1024052647.47,0.0549693885138,0.00178095900359
4814,463472763.709,0.0248784224882,0.000649004030512
4815,1664477349.57,0.0893462873486,0.0027091109912
4816,681610488.349,0.0365876811527,0.0012129249389
4817,580749769.496,0.031173650874,0.000713601296661
4818,625268937.328,0.033563363394,0.000753001014449
4819,655809080.473,0.0352027058614,0.000850340121668
4820,1023819683.91,0.0549568834299,0.00178085931477
4821,667426090.732,0.0358262870336,0.000787780640288
4822,1664688198.82,0.0893576053744,0.00270984562396
4823,681187570.832,0.0365649796663,0.00121227685573
4824,578898744.325,0.0310742910198,0.000933583144831
4825,359897621.921,0.0193186866451,0.000512529708804
4826,327159237.679,0.0175613463686,0.000823321261652
4827,1023401502.59,0.0549344361744,0.00178033307991
4828,1014307398.76,0.0544462802892,0.00105761517275
4829,1664724402.07,0.0893595487028,0.00271014097848
4830,1048846690.08,0.0563002901668,0.00121145711072
4831,902656492.832,0.0484530512876,0.00091533612478
4832,728180230.879,0.0390874650031,0.000748129239992
4833,923764160.054,0.0495860746366,0.000647697953921
4834,1022938802.61,0.0549095992337,0.00177961870424
4835,743342253.668,0.0399013363636,0.000739873192173
4836,1664700816.38,0.0893582826639,0.00271018201801
4837,750518039.916,0.0402865202534,0.00121057136502
4838,795597307.58,0.0427062979712,0.000932568736597
4839,658243951.291,0.0353334055479,0.000857154735411
4840,572842416.894,0.0307491977578,0.000792796710559
4841,1022455248.69,0.054883642889,0.00177878336535
4842,625640595.271,0.0335833133545,0.000646788183425
4843,1664661202.42,0.0893561562542,0.0027101091408
4844,679750754.402,0.0364878538263,0.00120966111768
4845,577682093.769,0.0310089833061,0.000711944215785
4846,462037755.851,0.0248013937294,0.000513257435063
4847,482323618.492,0.0258903040189,0.000550320432832
4848,1021935456.58,0.0548557413408,0.00177779467188
4849,460838990.173,0.0247370460452,0.000818408654513
4850,1664514220.41,0.0893482665121,0.00270977866585
4851,679391364.316,0.0364685623833,0.00120887911838
4852,577203546.015,0.030983295684,0.000711278647843
4853,402852974.429,0.0216244562427,0.000514038421928
4854,455998269.473,0.0244772044663,0.000593832518926
4855,1021480683.11,0.0548313298815,0.00177679644217
4856,581084289.104,0.0311916073124,0.000704979760566
4857,1664181167.35,0.0893303887956,0.00270900328204
4858,679253917.903,0.0364611844958,0.00120843193485
4859,673850206.28,0.0361711225304,0.000813076497773
4860,667475307.473,0.0358289289038,0.000787303620244
4861,599128407.417,0.0321601846139,0.000664504045858
4862,1021248118.22,0.0548188461975,0.00177606794904
4863,462811031.73,0.0248429018513,0.000639941956948
4864,1663735195.92,0.0893064498149,0.00270790073315
4865,679442540.478,0.0364713094319,0.0012085503352
4866,903728751.951,0.0485106083168,0.000962270286523
4867,1015085726.25,0.054488059573,0.00105965321413
4868,1090463672.72,0.0585342183668,0.00109474232157
4869,1049353936.6,0.0563275182894,0.00177598064098
4870,902999891.183,0.0484714843218,0.000915864897878
4871,1663382958.12,0.0892875422942,0.00270693289592
4872,924528836.395,0.0496271211501,0.00120940819232
4873,615074587.194,0.0330161481756,0.000709558502321
4874,743570248.37,0.0399135747278,0.000740951403642
4875,862233210.613,0.0462831988774,0.000943148812825
4876,1021948663.23,0.0548564502511,0.00177670448427
4877,735963527.736,0.0395052590198,0.000927474549635
4878,1663331053.12,0.0892847561229,0.00270660963884
4879,680669512.176,0.0365371711667,0.00121060875613
4880,608665141.493,0.0326721001311,0.000905817872005
4881,623043080.827,0.0334438832373,0.000637157145467
4882,483802455.726,0.0259696854634,0.000618700479039
4883,1022595854.96,0.0548911903921,0.00177781137938
4884,461085272.783,0.024750266073,0.000642817140589
4885,1663505326.56,0.0892941108217,0.00270685525377
4886,681128430.281,0.036561805103,0.001211570204
4887,577890116.604,0.0310201496148,0.000710303067996
4888,431914818.488,0.0231844461523,0.000516076436395
4889,462453669.567,0.0248237192638,0.000550801220452
4890,1023095819.77,0.0549180276454,0.00177884519882
4891,461686457.714,0.0247825366483,0.000711277201676
4892,1663760331.8,0.0893077990656,0.00270740643729
4893,681215104.891,0.0365664576473,0.00121189438347
4894,578028712.171,0.031027589187,0.000710686972848
4895,580522180.324,0.0311614342779,0.000703350245667
4896,625006730.292,0.0335492885704,0.000752084294976
4897,1023235141.65,0.0549255062046,0.00177931363051
4898,673380015.593,0.0361458835013,0.000811931119718
4899,1663935966.54,0.089317226837,0.00270793484302
4900,681054845.277,0.0365578551863,0.00121169449117
4901,577599299.294,0.0310045390408,0.000710650878041
4902,462158746.399,0.0248078882943,0.000514902537716
4903,373828205.598,0.0200664564676,0.000404248374373
4904,1023114097.23,0.0549190087479,0.00177923081857
4905,902932269.907,0.0484678545277,0.000959950540293
4906,1663893202.7,0.0893149313476,0.00270802693707
4907,1089578594.1,0.0584867088654,0.00121150688772
4908,1048686727.06,0.0562917036262,0.00102732392516
4909,902532823.16,0.0484464129119,0.000914668742401
4910,728305175.108,0.0390941717949,0.000747254742861
4911,1023044067.11,0.0549152496513,0.00177911241829
4912,614450411.654,0.0329826435039,0.000722094056196
4913,1663858222.9,0.089313053692,0.00270798962627
4914,862224210.035,0.0462827157419,0.00121137874595
4915,750722258.378,0.0402974823499,0.000977964141827
4916,739732445.191,0.0397075680401,0.000935945184968
4917,659685308.365,0.0354107751218,0.000882124240256
4918,1023032345.89,0.0549146204765,0.00177903602092
4919,612116525.433,0.0328573644973,0.000729063872045
4920,1663838631.99,0.0893120020855,0.00270791598884
4921,681023836.329,0.0365561906791,0.00121153081418
4922,577478076.003,0.0309980319825,0.000710831917589
4923,436071311.206,0.0234075595475,0.00075744710256
4924,459685507.424,0.024675129071,0.000503572091461
4925,1023175858.84,0.0549223240049,0.00177925255807
4926,553325828.725,0.0297015808016,0.00081090710786
4927,1663921665.45,0.0893164591789,0.00270805925
4928,681178416.782,0.0365644882926,0.00121183571724
4929,578374065.557,0.031046127164,0.00071194112009
4930,419235100.766,0.0225038206675,0.000514802954607
4931,403196457.332,0.0216428938154,0.000420517662591
4932,1023285204.52,0.0549281934937,0.00177949516141
4933,545607909.943,0.0292872961679,0.000662077521903
4934,1664106677.54,0.0893263903106,0.00270843080631
4935,681125851.617,0.0365616666847,0.00121181177588
4936,656044363.705,0.0352153354615,0.000790017297384
4937,673869727.198,0.0361721703797,0.000813375767348
4938,667596849.039,0.0358354530464,0.000888129269033
4939,1023202405.73,0.0549237489966,0.00177942465954
4940,562227012.294,0.0301793810584,0.000644754225871
4941,1664135916.92,0.08932795983,0.0027085152497
4942,680948888.333,0.0365521675993,0.0012115141837
4943,577276499.05,0.0309872116777,0.00102791222378
4944,903248101.224,0.0484848078107,0.000961098237786
4945,1014702903.93,0.0544675103279,0.00105873478929
4946,1090162095.05,0.0585180301951,0.00177912068323
4947,1049161414.11,0.0563171840125,0.00102867762295
4948,1664032491.51,0.0893224081315,0.00270833655541
4949,728671572.34,0.0391138393695,0.00121118537766
4950,924119820.737,0.0496051658916,0.000710439592355
4951,614810245.193,0.0330019587507,0.000577757522978
4952,743310605.61,0.0398996375501,0.000739895091824
4953,1022861213.17,0.0549054343656,0.00177873197683
4954,748730780.71,0.0401905832467,0.000971827606692
4955,1663781623.55,0.0893089419699,0.00270785068136
4956,680928980.943,0.0365510990049,0.00121129633734
4957,577307717.003,0.0309888874038,0.000790468289274
4958,611534892.732,0.0328261434522,0.000722153019194
4959,624508284.234,0.0335225328415,0.000637753124703
4960,1022966511.71,0.0549110866108,0.00177876586628
4961,509851258.676,0.0273679404977,0.000643479747044
4962,1663605217.2,0.0892994727798,0.00270746135435
4963,681236252.613,0.0365675928207,0.00121178660361
4964,577974411.044,0.0310246743957,0.000711515286728
4965,554029216.139,0.0297393374308,0.000592645581054
4966,452771837.785,0.0243040151508,0.000505145733641
4967,1023222728.29,0.0549248398769,0.00177912171545
4968,468655492.064,0.0251566224511,0.000643200970719
4969,1663548940.17,0.0892964519254,0.00270729786924
4970,681517352.524,0.0365826817815,0.00121230809847
4971,577609283.732,0.0310050749882,0.000710550101108
4972,545542982.915,0.0292838109964,0.00066153169006
4973,580867850.471,0.0311799892581,0.000704276576135
4974,1023506651.26,0.0549400803747,0.00177960651143
4975,655822876.394,0.0352034464027,0.000789187619543
4976,1663548052.39,0.089296404271,0.00270723542341
4977,681707435.693,0.0365928851198,0.00121272068381
4978,598932613.122,0.0321496747122,0.00070962470107
4979,562136541.664,0.0301745247502,0.000683707997563
4980,462547435.23,0.0248287524437,0.000432057068305
4981,1023789149.62,0.0549552444018,0.00178018814603
4982,461882470.245,0.0247930582646,0.000645607217315
4983,1663769849.79,0.0893083099746,0.00270763417173
4984,1014868070.83,0.0544763762037,0.00121274153546
4985,1090199742.56,0.0585200510487,0.0010940070927
4986,1049137103.86,0.0563158790798,0.00102832000101
4987,902839299.763,0.0484628640499,0.000915331116421
4988,1023820276.74,0.0549569152517,0.00178039083203
4989,924375127.847,0.0496188703391,0.000649100253596
4990,1664023678.9,0.0893219350859,0.00270821676828
4991,743706095.507,0.039920866769,0.00121261676249
4992,862390983.309,0.046291667845,0.000944784163819
4993,747452709.893,0.0401219785989,0.000970295647285
4994,737137356.426,0.0395682681292,0.000930511894256
4995,1023747003.41,0.0549529820651,0.00178038929126
4996,573094706.294,0.0307627402198,0.000794138366112
4997,1664164724.8,0.0893295061875,0.00270863534925
4998,681521126.333,0.036582884353,0.00121259431356
4999,578752701.8,0.0310664517076,0.0007128624011
5000,506349539.477,0.0271799742212,0.000777691962197
5001,435395645.178,0.0233712909548,0.000484059263305
5002,1023650769.64,0.0549478164018,0.00178034422377
5003,478611413.921,0.0256910392488,0.000945030593635
5004,1664329014.22,0.0893383249618,0.00270907462304
5005,681278935.896,0.0365698839861,0.00121222413663
5006,578595013.711,0.0310579872817,0.000712608360969
5007,469257891.08,0.0251889581963,0.000784754529804
5008,419608599.953,0.0225238694627,0.000509099928843
5009,1023331266.33,0.0549306660125,0.00177986320506
5010,461363523.707,0.0247652021051,0.00064533711145
5011,1664228622.48,0.0893329361056,0.00270897975342
5012,681003647.337,0.0365551069687,0.00121171951509
5013,625069428.018,0.0335526540767,0.00075241291721
5014,655614688.824,0.0351922712513,0.000788862801253
5015,673470164.753,0.0361507225535,0.000812336998062
5016,1023036136.2,0.0549148239334,0.00177930313915
5017,598271701,0.0321141980839,0.000665457454027
5018,1663950895.44,0.0893180281945,0.00270844613727
5019,680818480.757,0.0365451675445,0.00121129455959
5020,576742331.011,0.0309585384541,0.000709941449003
5021,338167521.682,0.0181522521601,0.000774579004612
5022,902759500.297,0.0484585805515,0.000959609679991
5023,1022843044.45,0.0549044591001,0.00177881367675
5024,1089534549.41,0.0584843446222,0.00109251156846
5025,1663685057.99,0.0893037584966,0.00270782626652
5026,902528850.101,0.0484461996449,0.00121114918605
5027,728036323.328,0.0390797402928,0.000747681634411
5028,923635799.425,0.0495791844583,0.000647254832247
5029,614380685.339,0.032978900715,0.00100458621681
5030,1022884746.22,0.0549066975792,0.00177868366388
5031,861967908.474,0.0462689579139,0.000954856039661
5032,1663506934.89,0.0892941971541,0.00270732254629
5033,739641298.99,0.0397026754685,0.00121160660726
5034,659217036.247,0.0353856390782,0.000859515013024
5035,573715723.229,0.030796075343,0.00079506888502
5036,613281534.538,0.0329199001865,0.000726470025027
5037,1023235282.76,0.0549255137791,0.00177918092837
5038,487975220.412,0.02619367231,0.000644811201358
5039,1663656818.34,0.0893022426405,0.00270747308059
5040,681477627.237,0.0365805493963,0.00121227240459
5041,578473317.621,0.0310514548445,0.000711826826518
5042,481480756.152,0.0258450606151,0.000549694999895
5043,553774771.575,0.0297256792833,0.00082404970296
5044,1023576532.78,0.0549438314946,0.00177984914801
5045,462588673.018,0.0248309660173,0.000646376334964
5046,1663993444.85,0.0893203121742,0.00270810218835
5047,681568705.672,0.0365854383303,0.00121258429667
5048,578842915.949,0.0310712942483,0.00071229079739
5049,455980741.265,0.0244762635821,0.000593921717448
5050,545759512.957,0.0292954339574,0.000662395107689
5051,1023664045.45,0.0549485290245,0.0017802134174
5052,625638317.007,0.0335831910612,0.000753879763611
5053,1664256119.29,0.0893344120871,0.00270874358042
5054,681320602.196,0.0365721205615,0.00121228319134
5055,667603023.282,0.0358357844692,0.000787804617947
5056,599079966.734,0.0321575844012,0.000665164489899
5057,562412334.643,0.030189328844,0.000593709948297
5058,1023397565.22,0.054934224823,0.00177995327423
5059,461984601.002,0.0247985404683,0.000646706888507
5060,1664282849.79,0.0893358469344,0.00270901033207
5061,903610283.997,0.0485042491603,0.00121161291238
5062,1015031048.18,0.0544851245481,0.00105958613479
5063,1090457326.6,0.058533877718,0.00109481011196
5064,1049370789.53,0.0563284229256,0.00102905854122
5065,1022964091.63,0.0549109567047,0.00177925297708
5066,729171150.916,0.03914065589,0.000748429819226
5067,1664052522.7,0.0893234833715,0.00270869704025
5068,680561283.862,0.0365313616566,0.0012108615089
5069,743421094.124,0.0399055683839,0.000740409530962
5070,862036375.741,0.0462726331193,0.000944596215394
5071,747066707.474,0.0401012586515,0.000968239190669
5072,1022508512.14,0.0548865019799,0.00177830347771
5073,656460549.892,0.0352376756217,0.000853178035945
5074,1663616432.43,0.0893000747944,0.00270781910108
5075,680355005.295,0.0365202889772,0.00121025514452
5076,623380847.097,0.033462013951,0.000718941632928
5077,617149978.028,0.0331275515935,0.000515968470562
5078,507796463.437,0.027257642616,0.000507347621587
5079,1022232961.39,0.0548717108882,0.0017774338292
5080,461048014.011,0.0247482660861,0.000641915980616
5081,1662929254.64,0.0892631882702,0.00270628281989
5082,680740643.594,0.0365409893792,0.00121064116986
5083,575125670.552,0.0308717588954,0.00070745842109
5084,623099042.103,0.0334468871426,0.000862904314446
5085,517488759.682,0.0277779084433,0.000530862745154
5086,1022600275.52,0.0548914276804,0.00177760048799
5087,458503530.833,0.0246116825962,0.000643304861466
5088,1662520931.63,0.0892412701916,0.00270511444869
5089,681527911.42,0.0365832485649,0.00121185079616
5090,580617828.685,0.0311665685177,0.00070753191525
5091,625091174.674,0.0335538213999,0.000752244920166
5092,655598545.78,0.0351914047204,0.000788616651654
5093,1023349156.58,0.0549316263306,0.0017785577002
5094,667099833.669,0.0358087741144,0.000786438346976
5095,1662474143.57,0.0892387586886,0.00270462268661
5096,682395304.548,0.0366298087393,0.00121335548802
5097,643801341.911,0.0345581510645,0.000706696110877
5098,345912633.849,0.0185679964882,0.000518901221013
5099,276003739.314,0.0148154070156,0.000403067670623
5100,1024280216.77,0.0549816040431,0.00178002829235
5101,1014480351.67,0.0544555641044,0.00105786247579
5102,1662620995.03,0.089246641423,0.00270463630072
5103,1048846204.08,0.0563002640792,0.00121487215794
5104,902636648.676,0.0484519860874,0.000914817519321
5105,728708441.392,0.0391158184369,0.000747195017705
5106,924039741.926,0.0496008673985,0.000778607919396
5107,1025217233.97,0.0550319015184,0.0017817444049
5108,743728139.072,0.0399220500298,0.000741378407686
5109,1663059031.36,0.0892701544615,0.00270544442336
5110,749363840.999,0.0402245648365,0.00121610239997
5111,738851911.805,0.0396603025192,0.000934325150756
5112,659265441.661,0.0353882373977,0.000859949331909
5113,574077817.051,0.030815511918,0.000796486849334
5114,1025895101.13,0.0550682882639,0.00178321681803
5115,624760702.628,0.0335360822276,0.000647087077462
5116,1663604155.34,0.0892994157812,0.00270672752928
5117,683923608.944,0.0367118454962,0.00121657981793
5118,579526992.893,0.0311080143246,0.000712613648682
5119,458817918.496,0.0246285583864,0.000515150414482
5120,478809362.428,0.025701664785,0.000548886064923
5121,1026020959.14,0.0550750441061,0.00178377226429
5122,462327938.935,0.0248169702592,0.000646531782839
5123,1663853945.29,0.089312824077,0.00270757386698
5124,683727996.479,0.0367013453548,0.0012163605775
5125,578112094.917,0.0310320650297,0.000711241176768
5126,403283593.685,0.0216475711452,0.000701537131241
5127,455577379.969,0.0244546118401,0.000592856880798
5128,1025883153.99,0.0550676469622,0.00178372402972
5129,580804872.641,0.0311766087162,0.000704378657623
5130,1663731003.38,0.0893062247661,0.00270760020748
5131,683642042.646,0.0366967315006,0.00121624374292
5132,673704495.662,0.0361633010345,0.000812998008281
5133,667469634.02,0.0358286243626,0.000787882911825
5134,598514510.758,0.0321272316949,0.000729963892828
5135,1025911568.18,0.055069172187,0.00178387130582
5136,463092825.63,0.0248580280643,0.000647941419129
5137,1663863255.41,0.0893133238282,0.0027079348227
5138,683593515.433,0.0366941266431,0.00121620942857
5139,902942433.648,0.0484684000998,0.000960219858289
5140,1014378045.99,0.0544500725112,0.00105782032084
5141,1089830789.35,0.0585002462739,0.0010933288211
5142,1048907211.84,0.0563035388711,0.00178402629602
5143,902700913.088,0.0484554356907,0.00091545800501
5144,1664210049.26,0.0893319391267,0.00270865596046
5145,923821288.58,0.0495891411978,0.00121613785106
5146,614564935.688,0.0329887909575,0.00071302499066
5147,743321057.923,0.0399001986124,0.000739823421338
5148,861826344.689,0.0462613590129,0.000952606157229
5149,1025859826.66,0.0550663947912,0.00178409918326
5150,738321668.824,0.0396318399861,0.000931801753917
5151,1664588098.06,0.0893522321378,0.00270950102431
5152,683247719.946,0.0366755649348,0.00121584600428
5153,612845381.771,0.0328964882545,0.000723435934637
5154,625460011.254,0.0335736199145,0.000638352706157
5155,568130361.012,0.0304962626855,0.000508218795675
5156,1025613972,0.0550531977351,0.00178391810516
5157,464381555.563,0.0249272048751,0.000650956713857
5158,1664907766.12,0.0893693913704,0.00271030333244
5159,682727003.541,0.0366476137719,0.0012150332545
5160,579789129.106,0.0311220853466,0.000714640251574
5161,432707072.817,0.0232269730049,0.000711092844221
5162,578766482.195,0.0310671914156,0.000961419143397
5163,1024986559.41,0.0550195193042,0.00178297782236
5164,672012401.051,0.0360724723,0.000657348404518
5165,1664819560.62,0.0893646566508,0.00271032935799
5166,682208208.959,0.0366197657692,0.00121407855884
5167,577478736.451,0.0309980674342,0.000711770700519
5168,581051481.439,0.0311898462532,0.000704866882969
5169,625538210.908,0.0335778175376,0.000753476843866
5170,1024495625.05,0.0549931667901,0.00178201054565
5171,673813479.353,0.036169151092,0.00081295979358
5172,1664213728.65,0.0893321366301,0.00270918555279
5173,682307534.162,0.0366250973756,0.00121416376652
5174,577717669.88,0.0310108929707,0.00102918463642
5175,462774305.953,0.0248409304747,0.000513841888101
5176,346219300.637,0.018584457835,0.00039797502707
5177,1024551918.08,0.0549961885036,0.00178194736551
5178,903729540.202,0.0485106506288,0.000962251845917
5179,1664275768.96,0.0893354668477,0.00270917040622
5180,1090440644.86,0.058532982271,0.00121338233613
5181,1049334114.66,0.0563264542815,0.00102884146913
5182,902985631.948,0.0484707189105,0.000915785289088
5183,729358188.975,0.039150695772,0.000747975786238
5184,1024146640.68,0.0549744339079,0.00178095529114
5185,615068276.938,0.0330158094519,0.000856766795018
5186,1663432699.04,0.0892902123014,0.00270746285546
5187,862272449.987,0.0462853051796,0.00121327644368
5188,746644932.871,0.0400786185147,0.000967913089939
5189,736104762.6,0.0395128402649,0.000927896946323
5190,656999381.413,0.0352665991729,0.000854606892754
5191,1024668038.14,0.0550024216288,0.001781551529
5192,608557525.843,0.0326663235077,0.000725337125861
5193,1663135814.65,0.0892742760567,0.00270656745998
5194,682464568.985,0.0366335267354,0.0012140185882
5195,577545982.976,0.0310016771123,0.000710384411744
5196,476469068.383,0.0255760418173,0.000516231292737
5197,459566377.617,0.0246687343874,0.000504571551784
5198,1025391678.44,0.0550412653983,0.00178302626547
5199,553217113.645,0.0296957451628,0.000654654871214
5200,1664638956.92,0.0893549621542,0.0027092430147
5201,682016259.489,0.0366094622511,0.00121346445526
5202,581369454.183,0.0312069144844,0.000715807164949
5203,419567739.853,0.0225216761627,0.000512800580189
5204,512051436.029,0.0274860422418,0.000659762111375
5205,1024777732.04,0.0550083098092,0.00178248672955
5206,641378745.72,0.034428110259,0.000660546435663
5207,1665636785.26,0.0894085238668,0.00271137956451
5208,680955425.911,0.0365525185253,0.00121170413382
5209,655521417.684,0.0351872646166,0.000788524078713
5210,673371657.763,0.0361454348673,0.000811965767366
5211,667110308.657,0.0358093363938,0.00084682509998
5212,1023528725.6,0.0549412652869,0.00178052785479
5213,561636723.121,0.0301476953487,0.000734299333682
5214,1665319398.36,0.0893914870826,0.00271107987253
5215,680272719.739,0.0365158720298,0.00121037037246
5216,578274940.531,0.0310408063027,0.000713619644748
5217,902855621.967,0.0484637401978,0.000959781379084
5218,1014156752,0.0544381938298,0.00105704792655
5219,1089521067.63,0.0584836209432,0.00177859717174
5220,1048641627.21,0.0562892827438,0.00102727948549
5221,1664607686.89,0.0893532836322,0.00270984943815
5222,728202127.224,0.0390886403614,0.00121000792911
5223,923712930.529,0.0495833247236,0.00102018958545
5224,614399776.93,0.0329799255189,0.000578643353601
5225,743602064.539,0.0399152825652,0.000740812004649
5226,1022084205.86,0.0548637259469,0.00177739934915
5227,751000154.627,0.0403123993437,0.000978498329761
5228,1663601928.56,0.0892992962516,0.00270786066148
5229,680702528.203,0.0365389434104,0.0012107346729
5230,577440175.692,0.0309959975589,0.000796620053362
5231,612494507.087,0.0328776539037,0.000728678231657
5232,625845227.774,0.0335942976761,0.000638875632164
5233,1022377459.38,0.0548794672923,0.0017775103481
5234,509892060.461,0.0273701306675,0.000641566746419
5235,1662885629.55,0.08926084655,0.00270621618957
5236,681341714.045,0.0365732538094,0.00121182403508
5237,576572665.403,0.0309494310955,0.000708876659719
5238,553427374.449,0.0297070316018,0.000591243356522
5239,432116895.611,0.0231952933054,0.000992540577832
5240,1023050090.81,0.0549155729934,0.00177848455814
5241,468906624.886,0.02517010283,0.000641775390022
5242,1662661447.63,0.0892488128492,0.0027054949313
5243,681925942.92,0.0366046142127,0.00121292645265
5244,576621704.136,0.0309520634105,0.000708320626682
5245,545648955.349,0.0292894994148,0.000662191308872
5246,581039126.284,0.0311891830497,0.000705052021967
5247,1023826773.95,0.0549572640111,0.00177989812943
5248,656078350.095,0.0352171597926,0.0007900988392
5249,1663035666.31,0.0892689002657,0.00270605967476
5250,682221789.038,0.0366204947245,0.00121360157616
5251,598864390.108,0.0321460126179,0.000709578311242
5252,562271862.253,0.0301817885272,0.000525847971032
5253,462787115.023,0.0248416180435,0.000713924934461
5254,1024289669.51,0.05498211145,0.00178095420706
5255,462635095.591,0.0248334579014,0.000646863722911
5256,1663657966.89,0.0893023042927,0.00270728707845
5257,1014788055.39,0.0544720811121,0.00121375675488
5258,1090244140.69,0.0585224342641,0.00109434827553
5259,1049219767.8,0.0563203163383,0.00102880483601
5260,902923891.824,0.0484674048066,0.000915960871613
5261,1024394515.81,0.0549877394199,0.00178142768163
5262,924194574.242,0.0496091785315,0.000648891304763
5263,1664177502.95,0.0893301920967,0.00270845652483
5264,743303963.789,0.0398992810286,0.00121358809452
5265,861857948.491,0.0462630554508,0.000947856956535
5266,748304953.884,0.0401677255935,0.000987405654287
5267,736699300.005,0.0395447540124,0.000928260781956
5268,1024260309.98,0.0549805354813,0.00178145641626
5269,571724395.208,0.0306891842726,0.000790153826124
5270,1664527615.61,0.0893489855437,0.00270938207375
5271,681761246.691,0.0365957736018,0.00121322219324
5272,579264384.814,0.0310939179736,0.000713738809772
5273,509428108.931,0.0273452265457,0.000512814654324
5274,637233329.124,0.0342055914109,0.000482660693967
5275,1023984839.92,0.054965748721,0.00178120068345
5276,482054340.914,0.0258758496606,0.000649396222778
5277,1664701056.16,0.0893582955343,0.00270997419957
5278,681409867.101,0.0365769121484,0.00121270231582
5279,579121166.471,0.0310862302588,0.000713814762352
5280,468703408.523,0.0251591945244,0.000699587787012
5281,431319010.101,0.0231524641807,0.000469925812103
5282,1023632219.91,0.0549468206838,0.00178077884209
5283,463379883.362,0.0248734368306,0.000649459986996
5284,1664811396.01,0.0893642183881,0.00271036928366
5285,680912848.568,0.0365502330466,0.00121189671981
5286,625270524.555,0.0335634485937,0.000752716501861
5287,655759541.829,0.035200046712,0.000789028954923
5288,673572188.54,0.0361561990153,0.000812300299738
5289,1023150260.37,0.0549209499233,0.00178008964769
5290,598848651.382,0.0321451677902,0.000663956973736
5291,1664875982.26,0.0893676852677,0.00271059964952
5292,680245409.198,0.0365144060468,0.00121071247733
5293,578038734.287,0.0310281271569,0.000712446867391
5294,339841770.972,0.0182421229885,0.000512297729753
5295,903507170.32,0.0484987141952,0.000961546067626
5296,1022466134.27,0.0548842272083,0.00177893597705
5297,1090112593.38,0.0585153730306,0.00109378120747
5298,1664762304.09,0.0893615832184,0.00271042554497
5299,902802639.158,0.0484608961716,0.00120936425845
5300,729082400.916,0.0391358919423,0.000747435413296
5301,924306196.75,0.0496151702361,0.000648900923243
5302,614859356.166,0.0330045949434,0.000579034827082
5303,1021723048.69,0.05484433965,0.00177747259713
5304,862400079.554,0.0462921561158,0.000945639031866
5305,1664362863.42,0.0893401419286,0.00270958040592
5306,737523773.349,0.0395890103264,0.00120845268166
5307,658320250.854,0.0353375011775,0.000857780225708
5308,573373053.786,0.0307776814355,0.000794819785422
5309,609159757.049,0.0326986502452,0.000728417775235
5310,1021256104.2,0.0548192748709,0.00177629255611
5311,483157941.353,0.0259350890381,0.000640345714913
5312,1663868001.08,0.0893135785678,0.00270837705237
5313,679196399.421,0.0364580970024,0.00120815375973
5314,575898545.593,0.0309132455011,0.000709099371533
5315,478511421.834,0.0256856718452,0.000549173180295
5316,552953232.935,0.0296815804991,0.00058973832805
5317,1021130716.74,0.0548125442875,0.00177558853039
5318,462688324.084,0.0248363151155,0.000641519563812
5319,1663306398.74,0.089283432718,0.00270692468192
5320,679687479.677,0.0364844573477,0.00120874773469
5321,575425011.075,0.0308878269809,0.00099654566771
5322,455396746.485,0.0244449157447,0.000592299559529
5323,545212810.926,0.0292660879308,0.000660924471032
5324,1021590985.46,0.0548372507221,0.00177591948762
5325,625117740.064,0.0335552473844,0.000752564954903
5326,1662906980.13,0.0892619926124,0.00270574387374
5327,680643227.033,0.0365357602254,0.00121033140125
5328,667301196.569,0.0358195829293,0.00078743508948
5329,598297534.955,0.0321155848062,0.000665641026934
5330,561743865.905,0.0301534465894,0.000524346453216
5331,1022578362.2,0.0548902514111,0.00177742398045
5332,460890957.604,0.0247398355677,0.000642069978961
5333,1663086466.31,0.0892716271227,0.00270579346155
5334,902765207.512,0.0484588869051,0.00121205160758
5335,1014152245.71,0.0544379519399,0.0010571413235
